startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,distributionchannel,userlanguage,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q16,q17,q18,participantid,assignmentid,projectid,cond,partition
"9/11/24 10:16","9/11/24 10:16","0","759","100","57","1","9/11/24 10:17","R_3Ep35Yd4diQQm6B","","","","","anonymous","EN","1","","0","","","","","","","","","","1","38","","D750FA1C2DAA4EB58460A5CB61135D75","c44dd89d-11bd-4b6f-afbe-9a68b6753816","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:16","9/11/24 10:17","0","412","100","44","1","9/11/24 10:17","R_16mx8SYdEMy17vH","","","","","anonymous","EN","1","","0.25","","","","","","","","","","2","39","","2E3A1785F7474A60A7F8D7BAF536E3B3","4ad7e6d0-db35-44f4-afcd-9d453076307b","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:13","9/11/24 10:17","0","395","100","243","1","9/11/24 10:17","R_6YgHPCnKb5kQjYv","","","","","anonymous","EN","","3","","","","","","","","3.42","","","1","53","had a great study","1F9E0E8BF5B945C29E11BD076B4AA1AB","ed8766c9-69a3-4693-8397-dd67742f2dd2","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:16","9/11/24 10:17","0","446","100","24","1","9/11/24 10:17","R_3R2frvudeqAkfXV","","","","","anonymous","EN","2","","","0.75","","","","","","","","","1","25","","48C3F2C26F134A56A7B3A8069C0A8205","4d7f6c64-e38e-40cb-b203-6816a9a9305a","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:16","9/11/24 10:17","0","109","100","27","1","9/11/24 10:17","R_3H1y0QABTl8K9P1","","","","","anonymous","EN","2","","","0.75","","","","","","","","","1","32","","9A0A124A72D142888B2ABE63A3BE6FC6","9c2bbd2d-a14c-4fa0-b26c-a87d8e1c9bca","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:17","0","91","100","123","1","9/11/24 10:17","R_59b2het1R18zv8u","","","","","anonymous","EN","","5","","","","","","","","","","5","2","65","","72FC01DBDFC74E9F957010835CECEB98","d2a1752d-6de1-4d57-baed-b6815c0173fa","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:16","9/11/24 10:17","0","538","100","46","1","9/11/24 10:17","R_7wH9tICn8qcJ8vD","","","","","anonymous","EN","5","","","","","","5","","","","","","2","43","","6C9C5DE26A6447B98260526F6653FAC2","6b9d26be-7ee6-4a00-8787-4b4acc21f157","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:09","9/11/24 10:17","0","357","100","491","1","9/11/24 10:17","R_5YxkvgRP0fiDYn4","","","","","anonymous","EN","2","","","0.5","","","","","","","","","2","30","","0B125B5C340748D1A673147D1698A213","7885bc3e-839e-4ee4-b3cb-3c3635b30f8d","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:14","9/11/24 10:17","0","575","100","160","1","9/11/24 10:17","R_11gMTKozwmQvFsu","","","","","anonymous","EN","5","","","","","","3","","","","","","2","20","","24EED1E9BFC7422898D9DDB1FAB7B2F7","25173aba-d59e-4e1e-8ff5-d8d4f373ed4d","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:17","0","552","100","81","1","9/11/24 10:17","R_6qWfGlQowB4QJR0","","","","","anonymous","EN","1","","0","","","","","","","","","","2","40","","2760BF1F70B0435BB565C27AE75A5007","b2052bfc-4caa-478b-9efe-b73b773797ed","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:17","0","482","100","80","1","9/11/24 10:17","R_19p6VHmUAH40t8J","","","","","anonymous","EN","1","","0","","","","","","","","","","2","31","n/a. Thanks","E314B2F0B676428D9122CDC8E2B779D2","756accd2-08db-4706-8ebe-20a946b6f383","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:16","9/11/24 10:17","0","261","100","48","1","9/11/24 10:17","R_6GiX1pFZWK8WpGz","","","","","anonymous","EN","","5","","","","","","","","","","10","1","55","thanks","311B4173FD554490972B4FC0B9AEC870","28d0120e-4c76-462a-9a68-bf133d91bbde","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:16","9/11/24 10:17","0","172","100","57","1","9/11/24 10:17","R_14E7kr8xVqGFo1r","","","","","anonymous","EN","5","","","","","","2","","","","","","2","22","","0F2A4EEDB6B7409F98F4383443F0AF44","65ff9b8f-6a7b-43b3-aff6-2c5bbf8d022d","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:16","9/11/24 10:17","0","40","100","83","1","9/11/24 10:17","R_1E5qObKDDbktqei","","","","","anonymous","EN","4","","","","","1.99","","","","","","","1","37","","94E65BF5697042FE88E2DDB38DDF3F9E","bf92eb6d-c692-43ae-9b60-dca5ca3820b8","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:16","9/11/24 10:17","0","175","100","51","1","9/11/24 10:17","R_1QsqE1IQbl9RaUR","","","","","anonymous","EN","","2","","","","","","","2","","","","2","36","","A9CF455655D145DC912BCC99DCEAC351","3b6df4b2-4367-4e97-90e1-64dbfa0c7676","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:08","9/11/24 10:17","0","61","100","563","1","9/11/24 10:17","R_1dYX6nOtskD0lbJ","","","","","anonymous","EN","3","","","","1","","","","","","","","2","29","","3E8AD494EC2D4B2EAC914E97106C51FA","f53e8474-2d5d-4aed-a1ea-c96cb4b8a444","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:17","0","434","100","101","1","9/11/24 10:17","R_6aKtYla5u5nXyFz","","","","","anonymous","EN","","5","","","","","","","","","","5","2","34","","86175D519CFA48AD9F49BD7DC7555366","ee21b3ba-9a41-4609-b921-4a99014a308c","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:16","9/11/24 10:17","0","374","100","41","1","9/11/24 10:17","R_7bWqdmVovwjFnhK","","","","","anonymous","EN","5","","","","","","2","","","","","","1","45","","AD876C185BCA4B19919F387978D0BC95","e6fae8ca-4ef1-4d1f-83c8-984547c710d2","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:16","9/11/24 10:17","0","351","100","45","1","9/11/24 10:17","R_3BeShXfhg1BUotj","","","","","anonymous","EN","","4","","","","","","","","","4.5","","2","36","","358EA24A3DEA4411A74E6E0B89B8A8C7","7377a780-a135-42d2-80f7-a31335435363","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:16","9/11/24 10:17","0","184","100","34","1","9/11/24 10:17","R_1X4mIIuBj9wqJrt","","","","","anonymous","EN","","1","","","","","","1","","","","","1","36","","FE5215A81567489FBC60930236B1C65E","cd2c117c-f688-4bb0-bfab-462545b50498","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:16","9/11/24 10:17","0","97","100","80","1","9/11/24 10:17","R_6RsyJYwco2Ws1v8","","","","","anonymous","EN","","2","","","","","","","2.5","","","","2","43","","D77DA7AA9F504F8696A95F80C369FB5D","17f4e96a-cd5c-40f5-b505-5a7c4e47aa1b","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:16","9/11/24 10:17","0","543","100","66","1","9/11/24 10:17","R_33citV6n6G6QKdP","","","","","anonymous","EN","5","","","","","","5","","","","","","2","32","","029CA0B03A3E4C5E97214F17651C4E58","233b028d-684d-4857-aca9-bf1dd2406451","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:16","9/11/24 10:17","0","627","100","67","1","9/11/24 10:17","R_5s4GJ1DlHYu8xps","","","","","anonymous","EN","5","","","","","","5","","","","","","2","34","no","882D6D168EC74FA8962A5A38DA626A3B","f1be7014-47c1-4ae4-bdf1-99f272d70865","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:11","9/11/24 10:17","0","396","100","394","1","9/11/24 10:17","R_5D7j68n9Zdha3kF","","","","","anonymous","EN","","5","","","","","","","","","","8","2","40","","1B6EDAD205EA4BB88A31BE4752CE059E","9e52b003-6db2-4390-8f7b-1ad886ad9f11","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:14","9/11/24 10:17","0","494","100","201","1","9/11/24 10:17","R_1d7pEJT5kYP8tK9","","","","","anonymous","EN","","5","","","","","","","","","","5","2","39","","39D583CECBD44CE2BC04677007754BE2","74ea5d5a-2968-4f4d-977c-3425e502b538","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:10","9/11/24 10:17","0","491","100","420","1","9/11/24 10:17","R_6f3jBUKx81rQ7r9","","","","","anonymous","EN","","5","","","","","","","","","","10","1","42","none. Thank you","D8789D1C3C7A482E82088F5A66FC1DC0","ddd46ed8-6075-4d5c-b2b4-68212da053d7","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:09","9/11/24 10:17","0","380","100","461","1","9/11/24 10:17","R_1Dk2IHYLuBTwQkp","","","","","anonymous","EN","","1","","","","","","0","","","","","2","28","","06C58E137FE648B69C06478F6375BE9B","0596dbc9-f310-43dc-9a00-99f18125ece5","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:16","9/11/24 10:17","0","309","100","106","1","9/11/24 10:17","R_5rTAFKmoPJfHSMV","","","","","anonymous","EN","","4","","","","","","","","","4.99","","2","38","","47F69750C48A485FB950A5F54E8E0658","dbba6e6d-d001-44b6-a7ee-33c00a0364ec","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:16","9/11/24 10:17","0","727","100","61","1","9/11/24 10:17","R_8ZVpthaAV3fNK9P","","","","","anonymous","EN","","5","","","","","","","","","","5","2","30","","5485609410874C71B6E44AF064680575","1010e3b0-035e-4763-84ab-e711aa9f9794","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:15","9/11/24 10:17","0","447","100","142","1","9/11/24 10:17","R_3lfVfifqgxVPilP","","","","","anonymous","EN","3","","","","1.3","","","","","","","","1","37","n/a","11F4C1F1DCEE48C383345CD6DE97B144","c62aa5bc-e626-49d3-a449-3c2cb950941f","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:16","9/11/24 10:17","0","418","100","71","1","9/11/24 10:17","R_3jdtCDVivdSQtyz","","","","","anonymous","EN","3","","","","1","","","","","","","","2","35","","D67CD316F6AD4CCCB1EC9A7C37307B54","0a5bd678-eaed-4c0c-be05-231d749d2486","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:17","9/11/24 10:17","0","229","100","52","1","9/11/24 10:17","R_1kxFpyl0RgT7Lup","","","","","anonymous","EN","5","","","","","","5","","","","","","2","49","","74B1F894FE6B46679D47924AB2CD5C2A","5beaa462-9408-450d-9e5f-b073733ef45a","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:17","0","327","100","147","1","9/11/24 10:17","R_7dvjdTbcrOE3itP","","","","","anonymous","EN","","3","","","","","","","","3","","","2","30","","9C1F631E64BA40068D29496A2D010A4E","948f37ac-9e26-4965-8ca3-6d206962cc66","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:17","9/11/24 10:17","0","53","100","37","1","9/11/24 10:17","R_6jdO8YDz6oNpg0a","","","","","anonymous","EN","4","","","","","1.5","","","","","","","1","32","","CBF4B336ACA24BF78A1EA93FED97A2C3","fd737d9d-dfc6-4783-a933-917edb6bd61a","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:17","9/11/24 10:18","0","236","100","39","1","9/11/24 10:18","R_615l78QU4rgVWIG","","","","","anonymous","EN","5","","","","","","5","","","","","","2","29","","2F3EE924033542D894427F055EB722EC","8450d215-8cd0-405f-bd30-6a3b97d9ec2d","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:17","9/11/24 10:18","0","17","100","41","1","9/11/24 10:18","R_33rA3Ef77D4PlWF","","","","","anonymous","EN","4","","","","","1.5","","","","","","","2","27","","E34AD06BD2F54B0BA21A8E7727EBDE95","6bf99417-fce0-4f35-9440-3daaf56f56f7","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:18","0","749","100","133","1","9/11/24 10:18","R_5mXD9PyR2fg4Vjj","","","","","anonymous","EN","5","","","","","","5","","","","","","1","36","","9AE8B3CD56B3437A8725C0677F1E6787","8c4ae762-cfc4-4b8b-a80e-8c4dde2b3eb7","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:13","9/11/24 10:18","0","267","100","254","1","9/11/24 10:18","R_5rDfJ26fBoVqg8k","","","","","anonymous","EN","","4","","","","","","","","","4.99","","1","34","Some decisions you make aren't about the money, it's about how you feel about yourself and the kind of person you are in the end. Thanks!","BE57EB3163974D03AA516DE7170B4155","ea565236-0577-4066-a8e2-981bc480eae6","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:17","9/11/24 10:18","0","606","100","51","1","9/11/24 10:18","R_3Ui3mGRe77a59Gs","","","","","anonymous","EN","","5","","","","","","","","","","5","2","28","","CE61CE69FCD54A55980C6183DFBF9B90","2a980015-f61b-465d-a1a5-1146aafac119","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:17","9/11/24 10:18","0","68","100","59","1","9/11/24 10:18","R_70YpKw7hB7xo9jo","","","","","anonymous","EN","5","","","","","","3.5","","","","","","1","29","","81D46648241E40A9901469F8A38B404C","e4c3f3d0-7c19-413e-a08e-8111f725578a","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:17","9/11/24 10:18","0","677","100","30","1","9/11/24 10:18","R_6vaj34rBF5MUI6d","","","","","anonymous","EN","3","","","","1.25","","","","","","","","2","32","","EFD705F743B64876BF4DEADA2F9EF5A1","34a9018a-1c5a-46f9-a04f-b2201f37a214","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:14","9/11/24 10:18","0","265","100","221","1","9/11/24 10:18","R_1rHDQpYaNWmEGXK","","","","","anonymous","EN","","2","","","","","","","2.5","","","","1","24","","DFFC2AE0F2074D57B42F5ECAE87C2427","dc836b4a-087f-44c2-a606-e41a5146d5ff","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:16","9/11/24 10:18","0","2","100","82","1","9/11/24 10:18","R_78UQSFKw5B0XlzK","","","","","anonymous","EN","","1","","","","","","0.5","","","","","2","36","","7FE0C9619A6A4DC9B8C1C46DBD2FE874","6fc7058c-6a65-4d67-a9dc-13e41e54dbcc","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:15","9/11/24 10:18","0","356","100","155","1","9/11/24 10:18","R_7PH7WMrwEeSQ2Hv","","","","","anonymous","EN","5","","","","","","3","","","","","","2","41","","85483A6D4E4C48D1AD00E23C254A37EE","37c60c3c-6e71-4396-b1a3-16874ddbd4cc","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:13","9/11/24 10:18","0","529","100","280","1","9/11/24 10:18","R_3C8cc3NGssPrLJn","","","","","anonymous","EN","","2","","","","","","","2.5","","","","2","42","","376044BC5D974B268F65C68482FF7694","a8e0ac1e-171c-43c3-a105-ab36b61445c6","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:15","9/11/24 10:18","0","70","100","132","1","9/11/24 10:18","R_5FgCl7QTMKWIwbe","","","","","anonymous","EN","5","","","","","","5","","","","","","2","54","","9DE97DFDC48E4C4CBF35E2B66B76A8EE","54124545-866a-47db-b08f-d4bf8355fda2","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:16","9/11/24 10:18","0","511","100","114","1","9/11/24 10:18","R_7Cm6Yzzd5AsJDGq","","","","","anonymous","EN","","3","","","","","","","","3.5","","","2","52","Everything went smoothly and I had no problem.","4C996CBA7A25444D9FFBD5938F22D79E","d2d4e29c-b25d-4246-8f92-d6b191676d0c","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:17","9/11/24 10:18","0","532","100","71","1","9/11/24 10:18","R_6prmsqnLzUV7Yju","","","","","anonymous","EN","","4","","","","","","","","","4.5","","2","31","","9D2318FB9EFA46A48EF0138DD90D316E","d67f5246-14eb-4926-9a48-011d8befebcc","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:16","9/11/24 10:18","0","800","100","92","1","9/11/24 10:18","R_3cCmxaIf6XcoX12","","","","","anonymous","EN","4","","","","","1.8","","","","","","","1","30","Thank you for allowing me to participate in this important research study on decision making. The study questions asked were relevant, engaging, interesting, compelling, and highly tailored to the purpose, aim, scope, and objective of the study. The navigation flow provided a seamless transition from one screen to another without any difficulty, pain points, or confusion. 5-stars. ","F1A8AA92975D4B689D4AB13B7B8AC7DE","88f84b98-6fe4-4a49-b080-02937cb8525a","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:17","9/11/24 10:18","0","403","100","27","1","9/11/24 10:18","R_5IpbrBHAfC8qqce","","","","","anonymous","EN","","1","","","","","","0","","","","","1","38","","85A5192CEDF44D428648D48ABAD5C85A","34e0ccf4-4cff-4a23-a4a9-476ebd94e7d3","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:15","9/11/24 10:18","0","481","100","195","1","9/11/24 10:18","R_1egWC4xrEEFwKQN","","","","","anonymous","EN","5","","","","","","5","","","","","","1","47","","B3D4498EF6CF43BCA0FDB7A1786CE95D","1b0ad714-625f-446d-910a-79ab06742a66","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:17","9/11/24 10:18","0","233","100","25","1","9/11/24 10:18","R_30XS8SreHVicxUt","","","","","anonymous","EN","5","","","","","","5","","","","","","1","24","","19549E6E0772430EB55490ADCBD0E961","cbcd13e9-c6b0-4eab-83f3-119168143fc3","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:16","9/11/24 10:18","0","258","100","88","1","9/11/24 10:18","R_1PFujg4RVascSwz","","","","","anonymous","EN","3","","","","1.49","","","","","","","","2","56","","48CF0836208947F3A9C1303E7ED49A0A","c333e580-0adc-40b3-a101-3de4f2191caa","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:17","9/11/24 10:18","0","271","100","56","1","9/11/24 10:18","R_1FRBOHPcJmuFKMx","","","","","anonymous","EN","","5","","","","","","","","","","5","1","24","","1559DD7678244AEA8CFDA9397C55CA2A","cec0e28a-8dec-4426-9b01-ec7beaf78bc5","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:17","9/11/24 10:18","0","95","100","68","1","9/11/24 10:18","R_5LkiZ8BPr9zxxV1","","","","","anonymous","EN","","4","","","","","","","","","4.5","","2","48","","01B737C53FD54F92883A66ED9A99AB29","b0ce83a6-27c2-45bf-bd4a-e6ae05eeacd2","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:17","9/11/24 10:18","0","240","100","46","1","9/11/24 10:18","R_7PoUouWePjQYJM2","","","","","anonymous","EN","1","","0","","","","","","","","","","1","55","","953F0E88A63E4974A796294BE1B9228C","26476e36-c9d3-4a09-88d6-7671cb2c1c98","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:17","9/11/24 10:18","0","375","100","84","1","9/11/24 10:18","R_55WRt5LSU6W6qsl","","","","","anonymous","EN","","4","","","","","","","","","4.99","","1","31","","66E55B462D614C1695E8FDEEE54A39B3","0707fb1c-14f1-46c0-b298-82944548a749","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:16","9/11/24 10:18","0","650","100","118","1","9/11/24 10:18","R_1RVwYUxioiye0nJ","","","","","anonymous","EN","","1","","","","","","0","","","","","2","57","","D1A89569B68E47E0A04F5483F8E0725C","0be1174e-4362-41e5-b375-387886f3cb08","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:17","9/11/24 10:18","0","176","100","64","1","9/11/24 10:18","R_1ZDzqgqZjHmJt17","","","","","anonymous","EN","","5","","","","","","","","","","5","2","46","","A71D930CDB48467F889B83B489924987","920201d3-f55e-490f-8910-3c0acb6a142e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:16","9/11/24 10:18","0","82","100","96","1","9/11/24 10:18","R_78JBD0hFU6s63Kh","","","","","anonymous","EN","4","","","","","1.99","","","","","","","2","38","","FBE43D1FCAE84EDBBD1EBD3D94E73E9F","c4587aea-495e-48f4-9ae0-d3551f76f3ad","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:17","9/11/24 10:18","0","495","100","74","1","9/11/24 10:18","R_3NSC2gye7OWoeVH","","","","","anonymous","EN","1","","0","","","","","","","","","","1","53","","7924E5B4A3934D72ACBCF2676CF4678B","268af4f8-bc02-4f40-9af4-e978e9e247e5","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:17","9/11/24 10:18","0","155","100","43","1","9/11/24 10:18","R_6qP7pbr001eAozn","","","","","anonymous","EN","5","","","","","","5","","","","","","1","52","ty","22FDF876E0614ADB874D9E1B3849F1DB","bcb23ad9-ad24-443a-8e7d-d8d8a1691464","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:12","9/11/24 10:18","0","32","100","345","1","9/11/24 10:18","R_1wAisBDIfFeT7Ke","","","","","anonymous","EN","","1","","","","","","1.98","","","","","2","37","","7E687218050E4CC29096E241880873BF","bd78f6a1-612e-46c0-94f6-77f3fcbe5e63","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:17","9/11/24 10:18","0","116","100","94","1","9/11/24 10:18","R_67USyXv7VIS7Yzj","","","","","anonymous","EN","5","","","","","","5","","","","","","2","30","","FD1A43A47CB34243AE3B911096A6B953","9af9dacb-e707-4e66-b37c-98fbee035420","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:15","9/11/24 10:18","0","392","100","168","1","9/11/24 10:18","R_5077EmixSxurGVP","","","","","anonymous","EN","","5","","","","","","","","","","8","1","42","","28E30992C10446A597324953A396A781","23dc85ec-5da7-435e-8b87-0fb0c576b878","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:17","9/11/24 10:18","0","194","100","90","1","9/11/24 10:18","R_7GiMfVp88n0inzH","","","","","anonymous","EN","","1","","","","","","1","","","","","2","36","","DE8DEC42101C48DEAF5B12C04FCE8999","05b80859-aa77-44fc-ac97-a557473022c9","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:18","9/11/24 10:18","0","780","100","28","1","9/11/24 10:18","R_1YhpUeJZGaTZEic","","","","","anonymous","EN","1","","0.35","","","","","","","","","","2","19","","EF20780AEB6D4050A9DB34C7DF8539EB","8716a89b-deea-49fe-95b2-ad53d4da1b44","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:17","9/11/24 10:18","0","462","100","63","1","9/11/24 10:18","R_6fcU4LMD5Wq9cPf","","","","","anonymous","EN","","2","","","","","","","2.5","","","","1","28","","7A860F7A949C4D2CB00B17D94C2CC6D5","0af9a612-7f38-400d-a513-72ce06f1c13c","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:17","9/11/24 10:18","0","212","100","75","1","9/11/24 10:18","R_7Ah7QCJvTq59TzP","","","","","anonymous","EN","","5","","","","","","","","","","5","2","46","","DCF3E04A98C34441A295D9DCE7810FFB","2945814c-53bb-407d-b55f-64a313072ccb","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:14","9/11/24 10:18","0","626","100","265","1","9/11/24 10:18","R_7vqQijsgwTlgc5X","","","","","anonymous","EN","5","","","","","","2.5","","","","","","2","35","","95E26F4B01B84563A0987B45EBAE8798","c08d4cfa-fe9b-4869-b2bc-75127e484e9b","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
