study,studylbl,id,trial,cond,position,dv
6,Study 5,565,4,1,0,1
6,Study 5,566,1,0,1,1
6,Study 5,566,2,1,1,1
6,Study 5,566,3,0,1,0
6,Study 5,566,4,1,1,1
6,Study 5,567,1,0,0,1
6,Study 5,567,2,1,0,1
6,Study 5,567,3,1,0,1
6,Study 5,567,4,1,0,1
6,Study 5,568,1,0,1,
6,Study 5,568,2,0,1,0
6,Study 5,568,3,1,1,1
6,Study 5,568,4,0,1,0
6,Study 5,569,1,1,1,0
6,Study 5,569,2,1,1,0
6,Study 5,569,3,0,1,1
6,Study 5,569,4,1,1,1
6,Study 5,570,1,1,1,0
6,Study 5,570,2,0,1,0
6,Study 5,570,3,0,1,1
6,Study 5,570,4,0,1,0
6,Study 5,571,1,0,0,
6,Study 5,571,2,1,0,0
6,Study 5,571,3,1,0,1
6,Study 5,571,4,0,0,1
6,Study 5,572,1,0,0,0
6,Study 5,572,2,0,0,0
6,Study 5,572,3,1,0,1
6,Study 5,572,4,0,0,0
6,Study 5,573,1,0,0,1
6,Study 5,573,2,1,0,0
6,Study 5,573,3,0,0,1
6,Study 5,573,4,1,0,1
6,Study 5,574,1,0,1,0
6,Study 5,574,2,0,1,0
6,Study 5,574,3,1,1,1
6,Study 5,574,4,0,1,1
6,Study 5,575,1,0,1,1
6,Study 5,575,2,0,1,1
6,Study 5,575,3,1,1,1
6,Study 5,575,4,1,1,1
6,Study 5,576,1,1,0,0
6,Study 5,576,2,1,0,
6,Study 5,576,3,0,0,0
6,Study 5,576,4,0,0,0
6,Study 5,577,1,1,1,1
6,Study 5,577,2,0,1,0
6,Study 5,577,3,1,1,0
6,Study 5,577,4,0,1,0
6,Study 5,578,1,1,0,1
6,Study 5,578,2,1,0,1
6,Study 5,578,3,0,0,1
6,Study 5,578,4,1,0,1
6,Study 5,579,1,0,0,0
6,Study 5,579,2,0,0,0
6,Study 5,579,3,1,0,1
6,Study 5,579,4,1,0,1
6,Study 5,580,1,0,1,0
6,Study 5,580,2,0,1,0
6,Study 5,580,3,1,1,1
6,Study 5,580,4,1,1,1
6,Study 5,581,1,1,1,1
6,Study 5,581,2,1,1,1
6,Study 5,581,3,0,1,0
6,Study 5,581,4,1,1,1
6,Study 5,582,1,1,1,1
6,Study 5,582,2,1,1,1
6,Study 5,582,3,0,1,0
6,Study 5,582,4,0,1,0
6,Study 5,583,1,0,0,1
6,Study 5,583,2,0,0,1
6,Study 5,583,3,1,0,0
6,Study 5,583,4,0,0,0
6,Study 5,584,1,1,0,0
6,Study 5,584,2,1,0,1
6,Study 5,584,3,1,0,0
6,Study 5,584,4,0,0,0
6,Study 5,585,1,1,0,1
6,Study 5,585,2,0,0,0
6,Study 5,585,3,0,0,1
6,Study 5,585,4,0,0,1
6,Study 5,586,1,1,0,1
6,Study 5,586,2,1,0,0
6,Study 5,586,3,0,0,0
6,Study 5,586,4,0,0,1
6,Study 5,587,1,1,0,1
6,Study 5,587,2,0,0,0
6,Study 5,587,3,0,0,1
6,Study 5,587,4,0,0,0
6,Study 5,588,1,0,1,1
6,Study 5,588,2,1,1,1
6,Study 5,588,3,1,1,1
6,Study 5,588,4,1,1,0
6,Study 5,589,1,0,1,1
6,Study 5,589,2,0,1,0
6,Study 5,589,3,1,1,1
6,Study 5,589,4,1,1,0
6,Study 5,590,1,1,1,1
6,Study 5,590,2,0,1,1
6,Study 5,590,3,1,1,1
6,Study 5,590,4,0,1,1
6,Study 5,591,1,0,0,0
6,Study 5,591,2,1,0,0
6,Study 5,591,3,0,0,0
6,Study 5,591,4,1,0,0
6,Study 5,592,1,0,0,1
6,Study 5,592,2,0,0,
6,Study 5,592,3,0,0,0
6,Study 5,592,4,0,0,1
6,Study 5,593,1,0,1,1
6,Study 5,593,2,1,1,0
6,Study 5,593,3,1,1,1
6,Study 5,593,4,0,1,0
6,Study 5,594,1,1,0,0
6,Study 5,594,2,1,0,1
6,Study 5,594,3,0,0,0
6,Study 5,594,4,0,0,0
6,Study 5,595,1,1,1,0
6,Study 5,595,2,1,1,1
6,Study 5,595,3,1,1,0
6,Study 5,595,4,1,1,1
6,Study 5,596,1,1,0,1
6,Study 5,596,2,0,0,0
6,Study 5,596,3,0,0,1
6,Study 5,596,4,1,0,1
6,Study 5,597,1,1,1,1
6,Study 5,597,2,1,1,1
6,Study 5,597,3,1,1,0
6,Study 5,597,4,1,1,1
6,Study 5,598,1,0,1,1
6,Study 5,598,2,1,1,0
6,Study 5,598,3,1,1,1
6,Study 5,598,4,1,1,0
6,Study 5,599,1,0,0,0
6,Study 5,599,2,0,0,1
6,Study 5,599,3,0,0,1
6,Study 5,599,4,0,0,0
6,Study 5,600,1,0,0,1
6,Study 5,600,2,0,0,0
6,Study 5,600,3,0,0,0
6,Study 5,600,4,0,0,0
6,Study 5,601,1,0,0,1
6,Study 5,601,2,0,0,1
6,Study 5,601,3,1,0,1
6,Study 5,601,4,1,0,0
